번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5493885,요즘 하이파이도 야비애터모스 마케팅 드가는거같노,https://gall.dcinside.com/board/view/?id=frozen&no=5493885&page=13,6,Frozen,,40,0,2024.10.02 14:03:11,탄노이 궤짝 야비애터모스 시연회 ㄷㄷ,
5493884,내 코루레이 다 썩어 문드러지겟노 ㅠ,https://gall.dcinside.com/board/view/?id=frozen&no=5493884&page=13,2,Frozen,,61,0,2024.10.02 13:06:36,90퍼센트가 미개봉인데 재생불량이거나 디스크 안들어잇다던지 하는것도 잇을거같고 시발거 나올때 안사노면 나중에 못구하니 딜레마 ㅆㅅㅌㅊ (강제 저장 강박 틀딱행),
5493883,나도 볼륨에 자유가 없으니까 방구석 5.2.4로는 영화 안봄,https://gall.dcinside.com/board/view/?id=frozen&no=5493883&page=13,,Frozen,,33,0,2024.10.02 13:02:22,코루레이도 잔뜩 사놧고 풀세팅 해놧는데 돌비시네마만 개조지노 게임 음악은 괜찬은데 영화는 다이나믹레인지가 ㅅㅂ... 게이옵션은 키기싫고 하..,
5493882,근데 직장인들은 엔진오일 어케가냐? 코루핸즈 대기 똘아이급이던데,https://gall.dcinside.com/board/view/?id=frozen&no=5493882&page=14,2,Frozen,,58,0,2024.10.02 12:45:55,예약은 3~4주뒤까지 꽉차잇고 당일 방문은 아침 8시 땡치고 오픈런해야 오전에 가능하고 좀만 늦으면 오후까지 기달려야되고 이거도 평일 이야기고 토요일은 하는데 ㅈ도 없고 쉬는날부터 아침 8시 오픈런에 오전내내 기다리고 늦잠도 못자고 오전 싹다 날리는게 개 ㅈ같은데...?,
5493880,아엔 엔진오일 썩으니까 팝콘 잘 안터짐,https://gall.dcinside.com/board/view/?id=frozen&no=5493880&page=14,,Frozen,,34,0,2024.10.02 12:39:29,출고하고 1000키로쯤 타고 갈고 지금 한 5500쯤 탄거같은데 팝콘이 잘 안터짐,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f7c2a417793f26a69ed33b357b4e885839501380c4b3d01bd97e7c72534925535c572b7c9850f86c569aa14de8854b46ae6a2ec69ada4b5f9f&amp;f_no=Screenshot_20241002_123728_Gallery.png
5493879,주낙망 솔직히 몇번 돌려봄,https://gall.dcinside.com/board/view/?id=frozen&no=5493879&page=14,,멍붕슨,,43,2,2024.10.02 12:38:43,대놓고 어필하는 그림체인데 어캐 참음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74ad958d9ee7270ba5f46ba8ceefd7156c785cdb38f3529e&amp;f_no=1716629117.jpg
5493878,얼평좀,https://gall.dcinside.com/board/view/?id=frozen&no=5493878&page=14,,ㅇㅇ,91.219,53,0,2024.10.02 12:30:36,#NAME?,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f5cea0167f3f20a3910362575090c83115b7a20a5ec8101d7d630624c040705c4df4c892822712b9f87be16d26142d8fa0&amp;f_no=Screenshot_20241002-122710.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f5cea0167f3f20a3910332090c919b3740b1a20a5ec8101d7d13d69cc0141c004c106785d749737244998be2347cbadd14&amp;f_no=Screenshot_20241002-122703.png"
5493877,엘사보단 주디가 더 귀엽긴함,https://gall.dcinside.com/board/view/?id=frozen&no=5493877&page=14,2,쥬디홉스,,48,1,2024.10.02 12:22:32,엘사는 이쁜거지,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f9c3a4167f3a21af99a6a5de109dde2f50df3a6a86102b0206cf0c29afd7a6570cfb2cc9390623e6e0ae5f864fab05be885e539dd30dea90249919&amp;f_no=757406A2-91EC-4347-9B6B-B72ED3F8A406.jpg
5493876,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493876&page=14,,ㅇㅇ,118.235,28,0,2024.10.02 12:22:10,엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f9c3a4167f3d21a4905ce8e7f2c361ed3beefee4db230e7d0d22aac2df841df28fddc26ffb93f0e6b5b30189d498ed6ec1b2c362379a&amp;f_no=frozen-20190417-002606-000jpg.0.jpg
5493875,엘갤을 왜함,https://gall.dcinside.com/board/view/?id=frozen&no=5493875&page=14,7,치요모모,,113,3,2024.10.02 12:15:16,루리웹 엘사 게시판이잖아 거기  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cea216793e26a1996661957911b6fc6fa825d361841d9c4d7a6a9d951cc6560624494f6694df9ccb829d31f4a55db2&amp;f_no=Kokorowa-hime.600.4238347.jpg
5493874,나 옛날글 댓글 찾아보면 멍붕슨 쟤도 나쁜애임,https://gall.dcinside.com/board/view/?id=frozen&no=5493874&page=14,4,쥬디홉스,,56,0,2024.10.02 12:10:29,초반에 나 탈갤하라고 욕 ㅈㄴ함,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f9c3a4167f3a25af906ff4f03581c85430e03c1ae83aca46506aa240ac7da08290c2697e77940d5d8c44168a6a63a2836da031efab5fd6f91de1a0&amp;f_no=B9BAF832-3140-462C-8201-BA808D669CE1.jpg
5493873,후... 너네들은 이런거 보1지마라...,https://gall.dcinside.com/board/view/?id=frozen&no=5493873&page=14,,Frozen,,51,0,2024.10.02 10:37:25,조커 속편은 안나온거다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f7c2a417793f26a69ed3386c2843d60b38551380c4b3d01bd9bde21a02551311b7d4378198257a727f07ab254120a286c3&amp;f_no=Screenshot_20241002_102451.png
5493872,예매완료,https://gall.dcinside.com/board/view/?id=frozen&no=5493872&page=14,1,Frozen,,79,0,2024.10.02 10:12:41,딱대~,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f7c2a417793f26a69ed36a312d1f860e32081380c4b3d01bd936be81c8857f0d51fedf5b8a74c55a57c286ae40f9b6cd42&amp;f_no=Screenshot_20241002_101043.png
5493871,10월 2일 명언,https://gall.dcinside.com/board/view/?id=frozen&no=5493871&page=14,1,ㄱㅁㅅs,121.162,40,0,2024.10.02 10:06:36,"용기란 일어서서 말할 때 뿐 아니라

앉아서 듣고 있을 때에도 필요하다.

Courage is what it takes to stand up and speak;

courage is also what it takes to sit down and listen.

-작자 미상-




신은 호두를 주었지만 그것을 깨지는 않았다.

God gives the nuts, but he does not crack them.

-독일 속담-




어제 못 올려서 오늘 2개로 대체합니다.

두 번째 명언은 실제 행동하고 책임지는 건 자신에게 주어져 있다는 뜻입니다.",
5493870,프3때는 걱정 안 하셔도 됩니다,https://gall.dcinside.com/board/view/?id=frozen&no=5493870&page=14,2,*JungNu*,,61,0,2024.10.02 09:59:50,로갓고닉 나오지 않게 유동 저격 글이 나오기만 하면 제가 때려잡도록 하겠습니다  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7c9a01f753d25af983b7926f90108bb0fc628ccfa6b79f9dd6457ba48ca5211904b91ec63fe1492f3666a0edffcaedb02e51cb11a9e3439bf184cf85a4503c0701810b697494b&amp;f_no=be9a85f9a5a24f84a5c6a7c858a78511_1693318363786_d.jpg
5493869,이번에 조커2 길게 깔리는 극저음 하나는 ㅈㄴ 맛있어서 돌비시네마 좋긴함,https://gall.dcinside.com/board/view/?id=frozen&no=5493869&page=14,,Frozen,,50,0,2024.10.02 09:12:57,앰흑속에서 스포트라이트 받을때 휘도도 ㅅㅌㅊ고 색감이나 블랙 오짐,
5493867,엘갤이 프갤의 법통을 이은 정통 후계자임,https://gall.dcinside.com/board/view/?id=frozen&no=5493867&page=14,6,ABC친구들,,134,10,2024.10.02 02:56:01,식당으로 비유를 하자면 여기가 중화인민공화국이고 엘갤이 중화민국인거임,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f7c2a417793827ae9b9a894b7e975b14e62a9c581605350c8cb274a86607d96eca990673428b63537d7df97615ca87345859fd8dcbaa5d478de0a800&amp;f_no=genrenovel-20240929-124223-000-resize.jpg
5493866,홍홍이 연락안된지 두세달 됐어요,https://gall.dcinside.com/board/view/?id=frozen&no=5493866&page=14,4,치요모모,,90,0,2024.10.02 02:09:41,보고싶네 제 디씨 스승님이에요 재능으로는 괴수들 다 모이던 프1갤때도 원탑이었음  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cea216793e26a1996666c62916bdfd6daf25cb6d9d178b4cb0fda6def1b01cdb0d9c3de4cef9d02a13164868e0d9c061ec6bdcd240df57a4&amp;f_no=Screenshot_20240928_234943_YouTube.jpg
5493865,걍 쥬디랑 내가 욕먹어도 가식 안떨었던거지,https://gall.dcinside.com/board/view/?id=frozen&no=5493865&page=14,6,치요모모,,74,0,2024.10.02 02:05:30,착한척하고 로갓하고 신성모독하는 애들이 진짜 악질임  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cea216793e26a199666a957813eba769f425a939dd46db13c33d0a282c102e4d8a403040c5b7181cf6493ab9797f1dd00d07740f2ba24d0726&amp;f_no=1724518407688730-ezgif.com-optimize.gif
5493864,대만에 있을텐데 태풍바람이 여기까지오네,https://gall.dcinside.com/board/view/?id=frozen&no=5493864&page=14,,ㅇㅇ,221.152,38,0,2024.10.02 02:00:57,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7cba610743d27a49f45a22aef22f9b1987d2937dfc3443027daf4a6396d3ec263db1525640669738bfa38eb1955b40130f1db97aa7c534a&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493862,디시 없었으면 졸업하고 정신병 걸렸을듯,https://gall.dcinside.com/board/view/?id=frozen&no=5493862&page=14,,멍붕슨,,43,0,2024.10.02 01:51:40,지금은 양극성장애 살짝 있는거 말곤 건강함,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74a2928697b1775ba2f46ba8ceefd7159c4d64d134e90ce4&amp;f_no=1716629117.jpg
5493860,생각해보니까 엘갤안가야될거같음,https://gall.dcinside.com/board/view/?id=frozen&no=5493860&page=14,1,쥬디홉스,,95,1,2024.10.02 01:44:21,내가가면 진짜망해,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e043c93101a99986a656381f90258a2047100b42cba0aa5513b4b7dc949c20cb43a224c1dd433ff9fd1dedb63a6ccd7aca&amp;f_no=A24A2EBD-E9B3-4DC4-A4F5-68D4A1F99737.jpg
5493859,붕슨이창작물은 뭔가뭔가가 부족함,https://gall.dcinside.com/board/view/?id=frozen&no=5493859&page=14,4,쥬디홉스,,63,0,2024.10.02 01:37:41,나는 약간 뱅크시같은 스타일이라면 붕슨이는 노력하는범부임 그냥 잘그리는데 매력아 없어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180bc48c9305ba49e85a626331de925ff13abc0a1d50333d9ddafb88729a6f77edf978113af83f73fd01b39eee11d79dad35d&amp;f_no=1968206B-C481-4B36-8A82-8D585963B3E7.jpg
5493858,저는 흥흥이예요 헛소리하지마시죠,https://gall.dcinside.com/board/view/?id=frozen&no=5493858&page=14,2,ㅇㅇ,221.152,64,0,2024.10.02 01:37:40,#NAME?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7cba610743d27a49f45a227e977feb3942d2937dfc344302798e4c87577cfcb6808dd8449f7d23713b1a95711f9a39b26bc50bc0c15a847&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493857,쉬야마려운데 귀찮아,https://gall.dcinside.com/board/view/?id=frozen&no=5493857&page=14,,쥬디홉스,,46,0,2024.10.02 01:35:28,아 개빡친다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b315cf3f5bf79cd5a62f3e1ee026ffd306f43845117a40fd7d36affb891f3b375bd3add542c5c28333baf9b05de400eb9a&amp;f_no=845110C2-9F1C-4849-945B-135CB1B92893.jpg
5493856,김은혁 김소혜 문학이나 계속 연재해 토끼야,https://gall.dcinside.com/board/view/?id=frozen&no=5493856&page=14,2,멍붕슨,,56,0,2024.10.02 01:34:19,엔딩 왜 안내는데ㅆㅂ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74f0c68d97e77409f2f46ba8ceefd7150c966632fa6ca11a&amp;f_no=1716629117.jpg
5493855,시발 고닉오티 날린거 진짜 개아깝네,https://gall.dcinside.com/board/view/?id=frozen&no=5493855&page=14,4,멍붕슨,,63,0,2024.10.02 01:31:35,개잘만들었는데 클리너를 왜 돌려선 하,
5493854,"배달의민족, 쏘다팝<~ 그냥 ㅈㄴ웃겼었음",https://gall.dcinside.com/board/view/?id=frozen&no=5493854&page=14,,쥬디홉스,,53,0,2024.10.02 01:30:04,개저질개그에 그냥 막 터졌었어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e741c93f0cf29d81a6233a1be556fc18932e91982940b7209a3b991bd21cae601044d8dff7f585f1f69e60a55d3903b7e8&amp;f_no=4004A37F-CC75-4D0E-84BF-AA3D0D452E51.jpg
5493853,아직도 궁금한거,https://gall.dcinside.com/board/view/?id=frozen&no=5493853&page=14,2,쥬디홉스,,63,0,2024.10.02 01:24:02,어저미 코구유동 고닉이 뭐였음?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b442cf665fa09a82a6234f6a95228de7d547e0ed4ad3db70122a79a23670807b46973b6e06692ba376420fa41db72a67cd&amp;f_no=4EAD5B4F-0EE6-4DAC-9406-DAA5640BF83B.jpg
5493852,예전엔 사또 갈구면 삐져갖고 디시콘안달아주고,https://gall.dcinside.com/board/view/?id=frozen&no=5493852&page=14,5,쥬디홉스,,54,0,2024.10.02 01:22:37,그랬던게 귀여워서 좋아했는데 요즘엔 좀만 갈구면 바로 느금마 박아버려서 별로 안귀여움,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b548ca3f09a599d2a6523d6fe155fd2d1c61118ae43f3e2555965a5bd74c1a0754fad87e3c8c3bb56d80c32d91b6edbb69&amp;f_no=E7D0B2E3-BB6E-4F9E-83F3-82A8AE3B2A9F.jpg
5493851,의외로 잊혀진 고닉,https://gall.dcinside.com/board/view/?id=frozen&no=5493851&page=14,9,멍붕슨,,101,0,2024.10.02 01:19:06,SUPERIOR 겨벤갤 근본 좆목러인데 수능 친다고 탈갤하더니 이후 엄마한테 맞아 죽기라도 했는지 이젠 아예 보이지도 않음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74f398d79eef2408a5f46ba8ceefd71545285222da2e42bd&amp;f_no=1716629117.jpg
5493850,프2 근본주장하던 새끼들 다 나한테 프력배틀 졌음,https://gall.dcinside.com/board/view/?id=frozen&no=5493850&page=14,6,쥬디홉스,,63,0,2024.10.02 01:13:03,멍붕슨같은애들 ㅇㅇ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e049cf610da59dd0a6223f1e9227fe8273424596728b87f26c62fef896503d64b8d803d33df8ad209c9c981ed9124386a3&amp;f_no=555C01EF-4E79-4E3A-B028-10126281FBCE.jpg
5493849,겨울왕국은 프2가 근본이며,https://gall.dcinside.com/board/view/?id=frozen&no=5493849&page=14,1,ㅇㅇ,222.107,64,0,2024.10.02 01:01:13,프1 근본론자는호빗 빠는 톨키니스트같은 근본없는 부류다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7c9a0117d3d26a39d555946798560a150f1d42d482778c885e77c8480c30f5397184cb25152b7102f4f71c5bb89dab63c8a385a09278b9c648011&amp;f_no=BD49C10C-A089-4640-A8D6-5DE7922580E3.gif
5493848,프1 주인공도 엘사긴 함,https://gall.dcinside.com/board/view/?id=frozen&no=5493848&page=14,,멍붕슨,,56,0,2024.10.02 01:00:05,사람들이 다 그렇게 알고있는데 뭐 어캄,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74a4c68d93e7215ef8f46ba8ceefd715ce75641631344f6e&amp;f_no=1716629117.jpg
5493847,앙졸이는 웃고있다....,https://gall.dcinside.com/board/view/?id=frozen&no=5493847&page=14,,멍붕슨,,38,0,2024.10.02 00:55:15,자신이 그토록 증오한 엘갤의 몰락을 바라보며,
5493845,엘갤이 혼란해도 노데미지인 이유,https://gall.dcinside.com/board/view/?id=frozen&no=5493845&page=14,8,ㅇㅇ,14.32,145,0,2024.10.02 00:24:10,사실 앰신조의 난에 묻어서 분탕치는 중이었는데들켯노,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f3cca81f793828aff602cc1d29db7535d4300f03f7ea227364dbdebc0da38bcfa99caa1b809c1abffaf785838a24d9a4ab95c50cd60f075b281f&amp;f_no=A88D6693-DB5A-4C7E-A3AF-47FBA97D369C.gif
5493844,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493844&page=14,,ㅇㅇ,183.107,28,0,2024.10.02 00:22:16,1222 엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f0cda6157b3f24a69ebbdf9cc1101954c35065a49b6f99c4d07eb54e69580f4ed96d998171ad07b27370&amp;f_no=%EC%83%89%EB%A7%8C%EB%B4%905.jpg
5493843,조커2 씨발 개 좆같네... 꼭.... 봐라!!!!!,https://gall.dcinside.com/board/view/?id=frozen&no=5493843&page=14,,Frozen,,32,0,2024.10.01 23:43:18,ㅅㅂ,
5493842,조귀2 하... 씨발.. 1편 코루레이 화형마렵네....,https://gall.dcinside.com/board/view/?id=frozen&no=5493842&page=14,,Frozen,,43,0,2024.10.01 23:27:18,그래도 담배 하나는 씹오지게 맛잇게 폇던 새끼....,
5493841,오늘.. 오늘의 분탕..,https://gall.dcinside.com/board/view/?id=frozen&no=5493841&page=14,,ㅇㅇ,222.107,48,0,2024.10.01 23:01:45,브로콜리,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f29bba73fb9e3700fc3186f7a&amp;f_no=5EM8EDHHKABZ11A1QXBSRW9A60.jpg
5493840,아주 빠르게 귀환 완료,https://gall.dcinside.com/board/view/?id=frozen&no=5493840&page=14,1,Frozen,,51,0,2024.10.01 23:00:16,조귀2 화질이랑 음질은 뒤져서 야비비전 야비애터모스 ㄱㅆㅅㅌㅊ 극저음 ㅈㄴ 맛잇음 근데 하..... ㅅㅂ.... 씹선비들이 영화 도살햇다 씹선비들땜에 영화 망햇다... 아...,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a1bd6b3a5814ed663a0ec55def1421c19f1485607ff4e304cd961565b75e991adacf3122907bcd7bd7c20b42de2d0e9233dde211ed2bdbfe&amp;f_no=Screenshot_20241001_225345_Bluelink.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a1bd6b3a5814ed663458c00dea1528969f1485607ff4e3b2328a3a24ace9e830ba9b8c3961ced217190e2ddcb91b84&amp;f_no=Screenshot_20241001_225445.png"
5493839,퇴근했네요,https://gall.dcinside.com/board/view/?id=frozen&no=5493839&page=14,3,천연효모식빵,,69,0,2024.10.01 22:35:02,날씨 개춥네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc6b3d5914eabcc08f2e00720cd755e2cf44f3d20edd4f9110d8ec41effd745dcf69f3822b60f9b87265bac3eaf43ad8a6d0c972a7255641&amp;f_no=19D673AE-F990-4E99-BB23-1784DF57C990.jpg
5493838,조커2 스포를 당해도 노데미지인 이유,https://gall.dcinside.com/board/view/?id=frozen&no=5493838&page=14,,ㅇㅇ,222.107,45,0,2024.10.01 22:27:22,또 겨울왕국 뱃꼈네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f2abda33dbce17154c3186f7a&amp;f_no=0040.jpg
5493834,프삼아 본계로 돌아오라고,https://gall.dcinside.com/board/view/?id=frozen&no=5493834&page=14,,멍붕슨,,51,0,2024.10.01 18:39:50,누가봐도 너야ㅅㅂ,
5493833,와 나 또 엄청 나쁜 말 배움,https://gall.dcinside.com/board/view/?id=frozen&no=5493833&page=14,4,ㅇㅇ,222.107,120,0,2024.10.01 18:24:07,퀸안나 발사대,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f29e9ae3ae9e57f09b2455b2c71e82de1bcac9014ded1abb2c914b0256e1cf6e0a622e86c69d3c05dbe8f6e81da045dc404&amp;f_no=7D1997DA-A478-467F-B5EF-A690E6FD04BB.gif
5493832,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493832&page=14,,ㅇㅇ,118.235,26,0,2024.10.01 18:21:24,621 안-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc6b3e5b12e004d4b5ec3d66d4490fefab602fb1ebabfe078d43593e01460c3e9f3ff1f7eac79048845b578d35a989d6d8107b&amp;f_no=frozen-20200212-093232-011jpg.0.jpg
