번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5493870,프3때는 걱정 안 하셔도 됩니다,https://gall.dcinside.com/board/view/?id=frozen&no=5493870&page=10,2,*JungNu*,,57,0,2024.10.02 09:59:50,로갓고닉 나오지 않게 유동 저격 글이 나오기만 하면 제가 때려잡도록 하겠습니다  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7c9a01f753d25af983b7926f90108bb0fc628ccfa6b79f9dd6457ba48ca5211904b91ec63fe1492f3666a0edffcaedb02e51cb11a9e3439bf184cf85a4503c0701810b697494b&amp;f_no=be9a85f9a5a24f84a5c6a7c858a78511_1693318363786_d.jpg
5493869,이번에 조커2 길게 깔리는 극저음 하나는 ㅈㄴ 맛있어서 돌비시네마 좋긴함,https://gall.dcinside.com/board/view/?id=frozen&no=5493869&page=10,,Frozen,,46,0,2024.10.02 09:12:57,앰흑속에서 스포트라이트 받을때 휘도도 ㅅㅌㅊ고 색감이나 블랙 오짐,
5493867,엘갤이 프갤의 법통을 이은 정통 후계자임,https://gall.dcinside.com/board/view/?id=frozen&no=5493867&page=10,6,ABC친구들,,129,10,2024.10.02 02:56:01,식당으로 비유를 하자면 여기가 중화인민공화국이고 엘갤이 중화민국인거임,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac5f7c2a417793827ae9b9a894b7e975b14e62a9c581605350c8cb274a86607d96eca990673428b63537d7df97615ca87345859fd8dcbaa5d478de0a800&amp;f_no=genrenovel-20240929-124223-000-resize.jpg
5493866,홍홍이 연락안된지 두세달 됐어요,https://gall.dcinside.com/board/view/?id=frozen&no=5493866&page=10,4,치요모모,,85,0,2024.10.02 02:09:41,보고싶네 제 디씨 스승님이에요 재능으로는 괴수들 다 모이던 프1갤때도 원탑이었음  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cea216793e26a1996666c62916bdfd6daf25cb6d9d178b4cb0fda6def1b01cdb0d9c3de4cef9d02a13164868e0d9c061ec6bdcd240df57a4&amp;f_no=Screenshot_20240928_234943_YouTube.jpg
5493865,걍 쥬디랑 내가 욕먹어도 가식 안떨었던거지,https://gall.dcinside.com/board/view/?id=frozen&no=5493865&page=10,6,치요모모,,70,0,2024.10.02 02:05:30,착한척하고 로갓하고 신성모독하는 애들이 진짜 악질임  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cea216793e26a199666a957813eba769f425a939dd46db13c33d0a282c102e4d8a403040c5b7181cf6493ab9797f1dd00d07740f2ba24d0726&amp;f_no=1724518407688730-ezgif.com-optimize.gif
5493864,대만에 있을텐데 태풍바람이 여기까지오네,https://gall.dcinside.com/board/view/?id=frozen&no=5493864&page=10,,ㅇㅇ,221.152,32,0,2024.10.02 02:00:57,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7cba610743d27a49f45a22aef22f9b1987d2937dfc3443027daf4a6396d3ec263db1525640669738bfa38eb1955b40130f1db97aa7c534a&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493862,디시 없었으면 졸업하고 정신병 걸렸을듯,https://gall.dcinside.com/board/view/?id=frozen&no=5493862&page=10,,멍붕슨,,38,0,2024.10.02 01:51:40,지금은 양극성장애 살짝 있는거 말곤 건강함,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74a2928697b1775ba2f46ba8ceefd7159c4d64d134e90ce4&amp;f_no=1716629117.jpg
5493860,생각해보니까 엘갤안가야될거같음,https://gall.dcinside.com/board/view/?id=frozen&no=5493860&page=10,1,쥬디홉스,,88,1,2024.10.02 01:44:21,내가가면 진짜망해,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e043c93101a99986a656381f90258a2047100b42cba0aa5513b4b7dc949c20cb43a224c1dd433ff9fd1dedb63a6ccd7aca&amp;f_no=A24A2EBD-E9B3-4DC4-A4F5-68D4A1F99737.jpg
5493859,붕슨이창작물은 뭔가뭔가가 부족함,https://gall.dcinside.com/board/view/?id=frozen&no=5493859&page=10,4,쥬디홉스,,57,0,2024.10.02 01:37:41,나는 약간 뱅크시같은 스타일이라면 붕슨이는 노력하는범부임 그냥 잘그리는데 매력아 없어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180bc48c9305ba49e85a626331de925ff13abc0a1d50333d9ddafb88729a6f77edf978113af83f73fd01b39eee11d79dad35d&amp;f_no=1968206B-C481-4B36-8A82-8D585963B3E7.jpg
5493858,저는 흥흥이예요 헛소리하지마시죠,https://gall.dcinside.com/board/view/?id=frozen&no=5493858&page=10,2,ㅇㅇ,221.152,60,0,2024.10.02 01:37:40,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7cba610743d27a49f45a227e977feb3942d2937dfc344302798e4c87577cfcb6808dd8449f7d23713b1a95711f9a39b26bc50bc0c15a847&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493857,쉬야마려운데 귀찮아,https://gall.dcinside.com/board/view/?id=frozen&no=5493857&page=10,,쥬디홉스,,41,0,2024.10.02 01:35:28,아 개빡친다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b315cf3f5bf79cd5a62f3e1ee026ffd306f43845117a40fd7d36affb891f3b375bd3add542c5c28333baf9b05de400eb9a&amp;f_no=845110C2-9F1C-4849-945B-135CB1B92893.jpg
5493856,김은혁 김소혜 문학이나 계속 연재해 토끼야,https://gall.dcinside.com/board/view/?id=frozen&no=5493856&page=10,2,멍붕슨,,52,0,2024.10.02 01:34:19,엔딩 왜 안내는데ㅆㅂ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74f0c68d97e77409f2f46ba8ceefd7150c966632fa6ca11a&amp;f_no=1716629117.jpg
5493855,시발 고닉오티 날린거 진짜 개아깝네,https://gall.dcinside.com/board/view/?id=frozen&no=5493855&page=10,4,멍붕슨,,59,0,2024.10.02 01:31:35,개잘만들었는데 클리너를 왜 돌려선 하,
5493854,"배달의민족, 쏘다팝<~ 그냥 ㅈㄴ웃겼었음",https://gall.dcinside.com/board/view/?id=frozen&no=5493854&page=10,,쥬디홉스,,48,0,2024.10.02 01:30:04,개저질개그에 그냥 막 터졌었어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e741c93f0cf29d81a6233a1be556fc18932e91982940b7209a3b991bd21cae601044d8dff7f585f1f69e60a55d3903b7e8&amp;f_no=4004A37F-CC75-4D0E-84BF-AA3D0D452E51.jpg
5493853,아직도 궁금한거,https://gall.dcinside.com/board/view/?id=frozen&no=5493853&page=10,2,쥬디홉스,,59,0,2024.10.02 01:24:02,어저미 코구유동 고닉이 뭐였음?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b442cf665fa09a82a6234f6a95228de7d547e0ed4ad3db70122a79a23670807b46973b6e06692ba376420fa41db72a67cd&amp;f_no=4EAD5B4F-0EE6-4DAC-9406-DAA5640BF83B.jpg
5493852,예전엔 사또 갈구면 삐져갖고 디시콘안달아주고,https://gall.dcinside.com/board/view/?id=frozen&no=5493852&page=10,5,쥬디홉스,,50,0,2024.10.02 01:22:37,그랬던게 귀여워서 좋아했는데 요즘엔 좀만 갈구면 바로 느금마 박아버려서 별로 안귀여움,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180b548ca3f09a599d2a6523d6fe155fd2d1c61118ae43f3e2555965a5bd74c1a0754fad87e3c8c3bb56d80c32d91b6edbb69&amp;f_no=E7D0B2E3-BB6E-4F9E-83F3-82A8AE3B2A9F.jpg
5493851,의외로 잊혀진 고닉,https://gall.dcinside.com/board/view/?id=frozen&no=5493851&page=10,9,멍붕슨,,97,0,2024.10.02 01:19:06,SUPERIOR 겨벤갤 근본 좆목러인데 수능 친다고 탈갤하더니 이후 엄마한테 맞아 죽기라도 했는지 이젠 아예 보이지도 않음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74f398d79eef2408a5f46ba8ceefd71545285222da2e42bd&amp;f_no=1716629117.jpg
5493850,프2 근본주장하던 새끼들 다 나한테 프력배틀 졌음,https://gall.dcinside.com/board/view/?id=frozen&no=5493850&page=10,6,쥬디홉스,,59,0,2024.10.02 01:13:03,멍붕슨같은애들 ㅇㅇ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f5cfa7137d3c29a79180e049cf610da59dd0a6223f1e9227fe8273424596728b87f26c62fef896503d64b8d803d33df8ad209c9c981ed9124386a3&amp;f_no=555C01EF-4E79-4E3A-B028-10126281FBCE.jpg
5493849,겨울왕국은 프2가 근본이며,https://gall.dcinside.com/board/view/?id=frozen&no=5493849&page=10,1,ㅇㅇ,222.107,60,0,2024.10.02 01:01:13,프1 근본론자는호빗 빠는 톨키니스트같은 근본없는 부류다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f7c9a0117d3d26a39d555946798560a150f1d42d482778c885e77c8480c30f5397184cb25152b7102f4f71c5bb89dab63c8a385a09278b9c648011&amp;f_no=BD49C10C-A089-4640-A8D6-5DE7922580E3.gif
5493848,프1 주인공도 엘사긴 함,https://gall.dcinside.com/board/view/?id=frozen&no=5493848&page=10,,멍붕슨,,52,0,2024.10.02 01:00:05,사람들이 다 그렇게 알고있는데 뭐 어캄,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f0c2a2117b3825a49b74a4c68d93e7215ef8f46ba8ceefd715ce75641631344f6e&amp;f_no=1716629117.jpg
5493847,앙졸이는 웃고있다....,https://gall.dcinside.com/board/view/?id=frozen&no=5493847&page=10,,멍붕슨,,31,0,2024.10.02 00:55:15,자신이 그토록 증오한 엘갤의 몰락을 바라보며,
5493845,엘갤이 혼란해도 노데미지인 이유,https://gall.dcinside.com/board/view/?id=frozen&no=5493845&page=10,8,ㅇㅇ,14.32,139,0,2024.10.02 00:24:10,사실 앰신조의 난에 묻어서 분탕치는 중이었는데들켯노,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac6f3cca81f793828aff602cc1d29db7535d4300f03f7ea227364dbdebc0da38bcfa99caa1b809c1abffaf785838a24d9a4ab95c50cd60f075b281f&amp;f_no=A88D6693-DB5A-4C7E-A3AF-47FBA97D369C.gif
5493844,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493844&page=10,,ㅇㅇ,183.107,24,0,2024.10.02 00:22:16,1222 엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee7b0ae2e5ae694916ac7f0cda6157b3f24a69ebbdf9cc1101954c35065a49b6f99c4d07eb54e69580f4ed96d998171ad07b27370&amp;f_no=%EC%83%89%EB%A7%8C%EB%B4%905.jpg
5493843,조커2 씨발 개 좆같네... 꼭.... 봐라!!!!!,https://gall.dcinside.com/board/view/?id=frozen&no=5493843&page=10,,Frozen,,27,0,2024.10.01 23:43:18,ㅅㅂ,
5493842,조귀2 하... 씨발.. 1편 코루레이 화형마렵네....,https://gall.dcinside.com/board/view/?id=frozen&no=5493842&page=10,,Frozen,,39,0,2024.10.01 23:27:18,그래도 담배 하나는 씹오지게 맛잇게 폇던 새끼....,
5493841,오늘.. 오늘의 분탕..,https://gall.dcinside.com/board/view/?id=frozen&no=5493841&page=10,,ㅇㅇ,222.107,44,0,2024.10.01 23:01:45,브로콜리,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f29bba73fb9e3700fc3186f7a&amp;f_no=5EM8EDHHKABZ11A1QXBSRW9A60.jpg
5493840,아주 빠르게 귀환 완료,https://gall.dcinside.com/board/view/?id=frozen&no=5493840&page=10,1,Frozen,,47,0,2024.10.01 23:00:16,조귀2 화질이랑 음질은 뒤져서 야비비전 야비애터모스 ㄱㅆㅅㅌㅊ 극저음 ㅈㄴ 맛잇음 근데 하..... ㅅㅂ.... 씹선비들이 영화 도살햇다 씹선비들땜에 영화 망햇다... 아...,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a1bd6b3a5814ed663a0ec55def1421c19f1485607ff4e304cd961565b75e991adacf3122907bcd7bd7c20b42de2d0e9233dde211ed2bdbfe&amp;f_no=Screenshot_20241001_225345_Bluelink.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a1bd6b3a5814ed663458c00dea1528969f1485607ff4e3b2328a3a24ace9e830ba9b8c3961ced217190e2ddcb91b84&amp;f_no=Screenshot_20241001_225445.png"
5493839,퇴근했네요,https://gall.dcinside.com/board/view/?id=frozen&no=5493839&page=10,4,천연효모식빵,,65,0,2024.10.01 22:35:02,날씨 개춥네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc6b3d5914eabcc08f2e00720cd755e2cf44f3d20edd4f9110d8ec41effd745dcf69f3822b60f9b87265bac3eaf43ad8a6d0c972a7255641&amp;f_no=19D673AE-F990-4E99-BB23-1784DF57C990.jpg
5493838,조커2 스포를 당해도 노데미지인 이유,https://gall.dcinside.com/board/view/?id=frozen&no=5493838&page=10,,ㅇㅇ,222.107,41,0,2024.10.01 22:27:22,또 겨울왕국 뱃꼈네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f2abda33dbce17154c3186f7a&amp;f_no=0040.jpg
5493834,프삼아 본계로 돌아오라고,https://gall.dcinside.com/board/view/?id=frozen&no=5493834&page=10,,멍붕슨,,47,0,2024.10.01 18:39:50,누가봐도 너야ㅅㅂ,
5493833,와 나 또 엄청 나쁜 말 배움,https://gall.dcinside.com/board/view/?id=frozen&no=5493833&page=10,4,ㅇㅇ,222.107,115,0,2024.10.01 18:24:07,퀸안나 발사대,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae66a2bb693e5c17ed1f29e9ae3ae9e57f09b2455b2c71e82de1bcac9014ded1abb2c914b0256e1cf6e0a622e86c69d3c05dbe8f6e81da045dc404&amp;f_no=7D1997DA-A478-467F-B5EF-A690E6FD04BB.gif
5493832,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493832&page=11,,ㅇㅇ,118.235,22,0,2024.10.01 18:21:24,621 안-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc6b3e5b12e004d4b5ec3d66d4490fefab602fb1ebabfe078d43593e01460c3e9f3ff1f7eac79048845b578d35a989d6d8107b&amp;f_no=frozen-20200212-093232-011jpg.0.jpg
5493831,안시이이이,https://gall.dcinside.com/board/view/?id=frozen&no=5493831&page=11,,아렌델시민A,,27,1,2024.10.01 18:21:19,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a067a6b56c385211e9e3122228b6bd277b22b53ed557ab0df842e5f1e7687f7ea2d5614c135a5fbd99f6126c217a64c15cab7097d1efe315&amp;f_no=frozen-20211018-174236-000-resize.jpg
5493830,햄버거 쳐먹었더니 얼굴 개기름에서 햄버거 냄새 남,https://gall.dcinside.com/board/view/?id=frozen&no=5493830&page=11,3,멍붕슨,,69,0,2024.10.01 18:20:24,아 좀 씻긴해야겠다,
5493829,조귀2 메가박스 얼리버드 포슨터 받음,https://gall.dcinside.com/board/view/?id=frozen&no=5493829&page=11,4,Frozen,,41,0,2024.10.01 18:09:26,아주 빠르게,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1ae6da6bd6a395813e17dd76e8ae2248854011f2ea35e249374b93662496d045ba7f27adfeea2653c4e631d6118416977a60c1fb84b65ed22b0b0&amp;f_no=Screenshot_20241001_180406_Bluelink.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1ae6da6bd6a395813e17dd26dd9ee208c510e1f0fa55f288c7f5642d9c078a43d98910299403113ed6f245b8287b9057ee1277b&amp;f_no=resizeImage_020241001_180226.jpg"
5493828,오늘도 출격해볼까노 ~~~,https://gall.dcinside.com/board/view/?id=frozen&no=5493828&page=11,,Frozen,,27,0,2024.10.01 17:52:09,부아아앙,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1ae6da6bd6a395813e17dd56a8ce02687020d1f2ea35e2493743670782179021075725054a8063bca29b2e852965959c1c7&amp;f_no=Screenshot_20241001_171656.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1ae6da6bd6a395813e17d8d3e8cee278f530e1f4cf71e76c12d53c3ac9f2f5c48150676f2&amp;f_no=1727771407092.jpg"
5493827,내가 고지혈증이라니,https://gall.dcinside.com/board/view/?id=frozen&no=5493827&page=11,1,ㅇㅇ,39.7,85,0,2024.10.01 16:50:16,야채 많이 먹어야지,
5493825,6416km ps4s 위치교환 X자 완,https://gall.dcinside.com/board/view/?id=frozen&no=5493825&page=11,,Frozen,,25,0,2024.10.01 16:30:00,메모,
5493824,기동전사S건담 GOAT 그 자체,https://gall.dcinside.com/board/view/?id=frozen&no=5493824&page=11,,ㅇㅇ,221.152,47,0,2024.10.01 15:57:49,진짜 ㅈ꿑잼임  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae64a4ba603e5d10efcd1ce754ddc44763e1a18bd067292dd937a2f22a7c55c0c70eb515083f08745233300bd92fc8379fa96055881d0440&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493823,좆름 드디어 끝났네요,https://gall.dcinside.com/board/view/?id=frozen&no=5493823&page=11,,석개,,35,0,2024.10.01 15:41:30,이게 날씨지  - dc official App,
5493822,아 이젠 진짜 탈갤한다 다음달이 수능인데 시발,https://gall.dcinside.com/board/view/?id=frozen&no=5493822&page=11,2,멍붕슨,,64,0,2024.10.01 14:59:21,죽고싶네,
5493821,코구시보님,https://gall.dcinside.com/board/view/?id=frozen&no=5493821&page=11,1,멍붕슨,,53,0,2024.10.01 14:56:56,한번만 더 이상한 유동들 보고 갮님 거리면 진짜 제 전성기시절 로갓실력 보여줌,
5493820,이게 다 호철이 때문이다,https://gall.dcinside.com/board/view/?id=frozen&no=5493820&page=11,,ㅇㅇ,221.152,39,0,2024.10.01 14:48:00,얘가 자짤 돚거하고 다니니까 이런 불상사가 벌어짐  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae64a4ba603e5d10efcd1cb95289cb1467e2a18bd067292dd9a6e6eafca8e90af1b33a9e2e1493134b4b2f132597440cf0b56110e66a8683&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493819,심심하네요,https://gall.dcinside.com/board/view/?id=frozen&no=5493819&page=11,4,쥬디홉스,,65,0,2024.10.01 14:40:04,적적하니 술만 마시고 있네요,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc693b581aec7d725c2ebad5526d003cf750763428da97e047a72ee047170244a9f79dc9dc77d5d5e6d32566aa8bc891d45141ad6f353200&amp;f_no=D26BD659-E630-4A21-869A-17A2B078B395.jpg
5493818,씻으면서 노래부르는데 너무 잘부르는거같음,https://gall.dcinside.com/board/view/?id=frozen&no=5493818&page=11,1,쥬디홉스,,59,0,2024.10.01 14:36:22,ㅅㅂ댄서할까,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc693b581aec7d280b71bb8007385d3c865a724158d93fbf28814e22736e3462dfea1f6fbdee6e570cc23d59332283ab6cd417baf4270fcf&amp;f_no=582745D4-D1D5-4F9D-A698-797579E7B438.jpg
5493816,오동통면을 먹어본 자는 다신 너구리로 못돌아가죠,https://gall.dcinside.com/board/view/?id=frozen&no=5493816&page=11,8,ㅇㅇ,221.152,63,0,2024.10.01 14:23:07,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff3ae64a4ba603e5d10efcd1eb851d8c84263e5a18bd067292dd951373ad31ebb787dc4f317d6b91be0e2dd127bde41c4b8db1660953777b5ed&amp;f_no=frozen-20240623-143129-000-resize.jpg
5493815,TMO병이 꿀이라는 애들은 군필이 맞긴함?,https://gall.dcinside.com/board/view/?id=frozen&no=5493815&page=11,3,ㅇㅇ,121.156,74,0,2024.10.01 13:40:54,서울역에서 근무한다고 엄청 편하다고 착각하는 사람들 많은데적은 인원으로 저렇게 많은 사람들 상대해야함사람1명이 3인분 수준으로 해야하는데 이게 편하다고?난 재입대 한다고 하면 TMO병 다시는 안함ㅅㅂ 니들이 TMO병으로 한 번 군복무 해봐야 저딴식으로 말 안하지,
5493814,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5493814&page=11,,ㅇㅇ,118.235,18,0,2024.10.01 12:22:14,1222 엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe98ffa11d02831708447936b6fafa39241ffd18ee4b0aea9b9b59a947ff1a06ca6bc6b3e5b12e0048fbcbd6b6bdf4209efab602fb1ebabe416df6b6624bd5219939f79cad7b36da70e773c183bbd21&amp;f_no=frozen-20230504-020133-000.jpg
